107142773	accrue	accroire|accroître	accroître	Si les plafonds fixés dans les perspectives financières demeurent inchangés , les nouveaux besoins de financement liés aux responsabilités nouvelles ne peuvent être satisfaits que par des mesures telles que la mobilisation	accrue	de l’ instrument de flexibilité , sachant que nous émettons des réserves sur cette solution , ou tout simplement en réduisant les ressources affectées aux autres lignes budgétaires .
882053	lisez	lire|liser	lire	l’ autre à la facilité avec laquelle le Conseil prend des décisions économiques ou économistes sur la construction européenne -	lisez	le dernier pacte de stabilité - et aux difficultés qu’ il a pour adopter ce qui touche aux droits des travailleurs et des citoyens en général .
100250855	motrice	moteur|motrice	motrice	Cela profite aussi surtout aux navires plus anciens qui pratiquent principalement la pêche côtière et pour lesquels , sous certaines conditions , une augmentation de la capacité et de la puissance	motrice	se justifie également s’ il en résulte un accroissement de la sécurité .
115389048	motrice	moteur|motrice	motrice	Le Parlement est plus souvent qu’ à son tour la force	motrice	de la politique sociale menée par l’ Union européenne .
154132792	motrice	moteur|motrice	motrice	Personnellement , je reconnais l’ importance des services professionnels en tant que force	motrice	de la croissance économique européenne , et je suis d’accord avec le rapporteur quant à la nécessité d’ entamer un processus de réforme de ce secteur visant à libéraliser les services professionnels .
156260056	motrice	moteur|motrice	motrice	Il peut être la force	motrice	du changement s’ il reçoit le soutien de tous les acteurs des secteurs concernés sur la base de l’ équité et de l’ égalité .
178054879	motrices	moteur|motrice	motrice	Veuillez noter que plus de 21 % des citoyens européens de plus de 50 ans ont de graves carences auditives , visuelles ou	motrices	qui compliquent l’ utilisation d’ équipements TIC standard .
205068964	motrice	moteur|motrice	motrice	L’ Union européenne a été la force	motrice	de tous les progrès qui ont été réalisés .
28304848	motrice	moteur|motrice	motrice	La combinaison chauffage-force	motrice	, la cogénération , est une technologie qui peut nous aider à atteindre cet objectif .
33994209	motrice	moteur|motrice	motrice	En tant que président du Conseil , vous pouvez être la force	motrice	avec des initiatives propres et vous pouvez faire prendre des décisions qui augmentent la sécurité et renforcent la lutte contre le crime .
64840828	motrice	moteur|motrice	motrice	Ils semblent croire que c’ est la Commission qui est le moteur , le centre et la force	motrice	du processus de transformation en Europe .
79683932	motrices	moteur|motrice	motrice	À dire vrai , ce sujet a été ces dernières années une des forces	motrices	qui ont mené , du point de vue politique , à la signature de la convention d’ Ottawa .
112318279	moulent	moudre|mouler	moudre	Les moulins de la procédure de recours	moulent	lentement .
114787702	moulant	moudre|mouler	mouler	Enfin , si les craintes persistent dans ce dossier , le problème de la famine peut être abordé en adoptant une approche sensible de la question des plantations et en	moulant	les semences concernées , ce qui éliminera le risque que certains des gouvernements ont identifié comme constituant la préoccupation principale .
26377435	moulent	moudre|mouler	moudre	Monsieur le Président , Mesdames et Messieurs , les moulins du contrôle budgétaire	moulent	lentement et toujours le même grain .
113306162	ouvrent	ouvrer|ouvrir	ouvrir	Mais pourquoi - je vous le demande , Mesdames et Messieurs les Députés - les citoyens des pays candidats devraient -ils quitter leur pays et changer radicalement leur vie dès lors que , grâce à l’ adhésion , de nouvelles perspectives de prospérité s’	ouvrent	à eux ?
148124187	ouvre	ouvrer|ouvrir	ouvrir	Il ne faut pas donner l’ impression , en adoptant un acte communautaire , un acte de l’ Union européenne que , d’ un côté , on crée un statut et que , de l’ autre , on	ouvre	la porte à une renationalisation de ce statut .
15413578	ouvre	ouvrer|ouvrir	ouvrir	Nous avons dès lors déjà proposé à la commission du transport et du tourisme qu’ elle	ouvre	un débat méthodique sur les sujets relatifs aux relations extérieures .
190264495	ouvrons	ouvrer|ouvrir	ouvrir	Nous devons nous servir du budget pour faire comprendre aux citoyens que celui-ci est un outil politique au moyen duquel , non seulement , nous répondons aux craintes , mais grâce auquel nous	ouvrons	aussi des perspectives politiques orientées vers l’ avenir .
202456987	ouvre	ouvrer|ouvrir	ouvrir	Ce processus	ouvre	non seulement la porte à des produits en dépassant les quotas mais met également la qualité en danger .
228206184	ouvre	ouvrer|ouvrir	ouvrir	C’ est aussi un signal à lancer à d’ autres pays qui , peut-être , devront attendre longtemps avant que l’ Europe leur	ouvre	ses portes plutôt que de les maintenir , par principe , fermées .
54776345	ouvre	ouvrer|ouvrir	ouvrir	En cas d’ insolvabilité , la situation juridique déconcertante , faite actuellement de quinze règlements différents en matière de liquidation ,	ouvre	une marge de manipulation , cause des frais énormes dus à des procédures compliquées et empêche un juste partage entre créanciers .
70138832	ouvre	ouvrer|ouvrir	ouvrir	Je voudrais que cette Année européenne des Langues s’	ouvre	également à celles -ci , qu’ on leur fasse une petite place afin de les préparer à d’ autres programmes susceptibles d’ être élaborés à l’ avenir .
73211292	ouvrez	ouvrer|ouvrir	ouvrir	Si , comme je l’ espère , des voix s’ exprimeront à Feira pour prendre leurs distances par rapport à toute la déferlante libérale ambiante et préconiser de réelles réorganisations sociales et démocratiques , alors de grâce , Monsieur le Président ,	ouvrez	grandes les fenêtres et les portes de votre Sommet , faites entendre cette dissonance , dans la transparence et en toute clarté , et que la vraie confrontation d’ options , qui nous fait tant défaut aujourd’hui , commence partout au grand jour .
90378720	ouvrant	ouvrer|ouvrir	ouvrir	En	ouvrant	la poupée , nous trouvons à l’ intérieur de nouvelles poupées .
101723244	pis	pi|pis	pis	Monsieur le Président , je voulais seulement dire au commissaire Patten que nous avons un accord d’ association avec un autre pays arabe , qui s’ appelle la Tunisie , depuis deux ans , et les choses vont de mal en	pis	.
121476438	pis	pi|pis	pis	Au contraire , la situation va de mal en	pis	.
124534685	pis	pi|pis	pis	Le	pis	de tout , c’ est que le groupe du parti populaire européen n’ a pas été le seul à bloquer le paquet Erika I , le Conseil aussi , en reportant sa position commune sur les bateaux à double coque jusqu’ en août 2001 .
12928348	pis	pi|pis	pis	Mais alors la discussion n’ est pas terminée et les choses risquent d’ aller de mal en	pis	.
132181955	pis	pi|pis	pis	En terme de cohésion sociale , nous irions de mal en	pis	.
135416121	pis	pi|pis	pis	Au	pis	, on pourrait dire qu’ Israël ne respecte pas son accord commercial avec l’ UE .
149840273	pis	pi|pis	pis	Dans ses relations avec les pays de la communauté internationale , et en particulier avec les pays africains , l’ Europe doit admettre une fois pour toutes que sans démocratisation , et tout ce que cela implique , toutes les tentatives de coopération et d’ aide seront au mieux infructueuses et au	pis	contreproductives .
149876210	pis	pi|pis	pis	Monsieur le Président , Mesdames et Messieurs , selon des rapports publiés par les journaux français et , la situation des droits de l’ homme à Cuba va de mal en	pis	.
7139460	pis	pi|pis	pis	Au début , c’ était à peine supportable , mais après cela va de mal en	pis	.
94623701	pis	pi|pis	pis	Le	pis	de tout est que ceux qui sont à l’ origine de cet effondrement , et principalement les États-Unis , n’ ont aucune alternative à proposer .
147066832	plu	plaire|pleuvoir	pleuvoir	Nous sommes au mois de mai et il n’ a pas	plu	.
147885546	plu	plaire|pleuvoir	plaire	Vos déclarations au sujet des régions les moins favorisées , des petites et moyennes entreprises et des jeunes agriculteurs m’ ont tout particulièrement	plu	.
150814451	plu	plaire|pleuvoir	plaire	En mai , les Éthiopiens ont voté en masse sous les yeux de l’ UE mais les premiers résultats n’ ont pas	plu	au parti au pouvoir .
173252943	plu	plaire|pleuvoir	plaire	Ma dernière conversation sur l’ internet intitulée « Passez un Noël en sécurité » ( et qui m’ a beaucoup	plu	) a été riche en enseignements et j’ ai répondu à près de 50 questions intéressantes .
174445650	plu	plaire|pleuvoir	plaire	Au cours du débat , certaines des suggestions qui ont été faites ne m’ ont pas	plu	, à savoir - et je parlerai franchement - la tentative de dresser les constructeurs de grosses voitures contre ceux qui construisent des véhicules plus petits , ou de susciter des dissensions entre les conducteurs de grosses voitures , ceux qui peuvent se permettre et souhaitent posséder ce type de véhicules , et ceux qui peuvent seulement se permettre ou qui préfèrent conduire des véhicules plus petits , la devise étant :
3805779	Plût	plaire|pleuvoir	plaire		Plût	au ciel que tout ce qu’ ils nous ont annoncé se concrétise et aille pour le mieux !
68336471	plu	plaire|pleuvoir	plaire	Ce règlement a	plu	aux puissantes entreprises américaines en tant que fabricants d’ avions mais , en même temps , il leur porte préjudice parce que ce sont elles qui investissent et qui sont propriétaires de milliers d’ aéronefs donnés en leasing à tous les pays du monde , aéronefs qui , vu leur ancienneté , pourraient difficilement être utilisés en Europe .
77068664	plu	plaire|pleuvoir	plaire	Monsieur le Président , je pense que la sauvegarde des forêts tropicales doit dépendre des fonds qui y sont consacrés , mais surtout - c’ est ce qui m’ a	plu	dans ce règlement - de la participation des populations locales , en leur soumettant des idées pour un avenir et une gestion vraiment durable de la forêt .
101753934	pressent	pressentir|presser	presser	Ils s’ interrogent sur la cohérence de ce que nous faisons en Europe du Sud-Est et nous	pressent	, et c’ est compréhensible , de définir notre stratégie de gestion de l’ aide communautaire dans les Balkans .
108353459	pressent	pressentir|presser	presser	Les pays candidats se	pressent	à nos portes .
114888386	pressent	pressentir|presser	presser	Enfin , Monsieur le Président , le temps , la capacité et la sécurité nous	pressent	à améliorer rapidement la situation actuelle .
183050792	pressent	pressentir|presser	presser	Je vois un Burundi fermé la nuit , et des gens qui se	pressent	de rentrer chez eux avant le couvre-feu pour échapper aux violences .
223864715	pressent	pressentir|presser	presser	Une plus grande confiance des consommateurs dans les offres qui se	pressent	sur le marché stimule la demande .
31813804	pressent	pressentir|presser	presser	Je sais qu’ un appel d’ offres a été lancé en vue du recrutement d’ une équipe internationale de gestion , mais nous perdons notre temps en futilités alors que les choses	pressent	.
48096545	pressent	pressentir|presser	presser	En octobre dernier , à Tirana , les autorités albanaises ont assuré leurs amis donateurs qu’ elles encourageraient notamment le développement d’ un plan d’ action anti-corruption ainsi que la mise en place d’ une législation à même de rétablir un climat favorable aux investisseurs étrangers , qui ne se	pressent	pas au portillon , comme vous vous en doutez .
52136623	pressent	pressentir|presser	presser	Il peut sembler étrange , au moment où toute l’ Europe a les yeux tournés vers les centaines de milliers de réfugiés qui se	pressent	aux frontières du Kosovo , de soulever ce cas particulier .
9615019	pressent	pressentir|presser	presser	D’ une part , un État membre ne peut être mis à l’ écart par les autres États membres lorsqu’ il	pressent	vraiment un intérêt national significatif .
97396423	pressent	pressentir|presser	pressentir	Il est difficile de citer des chiffres précis , mais on	pressent	que ceux-ci sont bien supérieurs à ce que l’on peut imaginer .
106337136	pâtissent	pâtir|pâtisser	pâtir	Il est clair que les torts sont partagés de part et d’ autre de la Manche sur cette question , mais ce sont mes électeurs qui en	pâtissent	, en Écosse , à des centaines de kilomètres de Douvres et de Calais .
136788307	pâtissent	pâtir|pâtisser	pâtir	Les relations bilatérales ont pour seul et unique résultat que ce sont toujours les plus faibles qui en	pâtissent	.
14330621	pâtissent	pâtir|pâtisser	pâtir	Lorsque les bons équilibres font défaut , les ententes et les collaborations en	pâtissent	aussi :
208516329	pâtissent	pâtir|pâtisser	pâtir	C’ est la sécurité et la compétitivité qui en	pâtissent	.
218415693	pâtissent	pâtir|pâtisser	pâtir	Nous ne devons pas permettre que ce soient les mères et les pères qui	pâtissent	.
236913875	pâtissent	pâtir|pâtisser	pâtir	Par ailleurs , le texte adopté n’ aide pas les États membres comme l’ Italie qui	pâtissent	de barrières géographiques , en leur rendant le transport des marchandises à l’ importation et à l’ exportation plus coûteux .
58632216	pâtissent	pâtir|pâtisser	pâtir	Il est donc crucial que la Commission recoure à ses mesures de préparation afin de garantir que les projets en cours n’ en	pâtissent	pas .
63338350	pâtissent	pâtir|pâtisser	pâtir	La catastrophe de l’ Erika met en évidence le fait que quand des règlements stricts en matière de transports font défaut au niveau européen et international , la nature et l’ environnement en	pâtissent	toujours .
68487217	pâtissent	pâtir|pâtisser	pâtir	Elle demande la création d’ un programme sur l’ emploi destiné particulièrement aux femmes et , partant , d’ une ligne budgétaire assurant son financement , dont l’ objectif premier serait de parvenir à l’ instauration effective de l’ égalité entre femmes et hommes dans le domaine professionnel , non seulement par le truchement de mesures de sauvegarde de cette égalité , mais également de formules particulières permettant à la femme de s’ insérer pleinement dans le marché du travail , sans que les autres facettes de sa vie n’ en	pâtissent	.
78683979	pâtissent	pâtir|pâtisser	pâtir	Dans le monde sans merci de l’ adjudication , les compagnies peuvent bien trop souvent être acculées à des mesures de réduction des coûts et je ne voudrais pas que les mesures de sécurité en	pâtissent	.
114721206	recèle	receler|recéler	receler	Cette technologie	recèle	un potentiel énorme .
130930135	recèle	receler|recéler	receler	C’ est aussi un pays très dynamique , qui	recèle	de vastes ressources et de nombreux talents ;
132600208	recèle	receler|recéler	receler	il	recèle	des agendas cachés .
223230313	recèle	receler|recéler	receler	La publicité en ligne	recèle	nombre de bienfaits pour les citoyens européens , en particulier en matière de libre accès aux services .
25358979	recèle	receler|recéler	receler	L’ élargissement	recèle	aussi des défis majeurs .
30171140	recèle	receler|recéler	receler	L’ Europe , les avantages qu’ elle	recèle	, ses objectifs et ses perspectives doivent être mis davantage à la portée des citoyens , si cette Europe doit devenir la leur .
65079184	recèle	receler|recéler	receler	À mon avis , cette résolution	recèle	une série de points essentiels , mais je m’ attarderai sur un point particulier , à savoir la nécessité d’ une coordination accrue entre l’ Union européenne et les Nations Unies .
77174181	recèle	receler|recéler	receler	Sous des aspects technico-techniques , le débat de ce soir	recèle	des éléments politiques essentiels .
77680218	recèle	receler|recéler	receler	En conclusion , il est important que des progrès substantiels soient accomplis pour montrer la volonté et la capacité d’ action que	recèle	le travail de négociation .
99524570	recèle	receler|recéler	receler	Le rapport de Mme Jensen	recèle	de nombreux points intéressants .
117704635	recouvre	recouvrer|recouvrir	recouvrir	Ce souhait de stabilité	recouvre	également la volonté d’ ?
120872907	recouvrent	recouvrer|recouvrir	recouvrir	Nous sommes fondés à dénoncer la brutalité manifestement disproportionnée des méthodes utilisées par les autorités russes , mais nous serions certainement mieux entendus si nous n’ occultions pas en même temps les véritables fondements de la réaction de Moscou , qui ne	recouvrent	pas exclusivement des préoccupations russes .
126576936	recouvre	recouvrer|recouvrir	recouvrir	Plus , ce serait inacceptable - c’ est en effet ce que	recouvre	le mot « autoassistance » ;
13633682	recouvrant	recouvrer|recouvrir	recouvrir	De même , il y a aujourd’hui des glaciers	recouvrant	des cols des Alpes qui étaient libres de glace et où les troupeaux passaient au XIIè ou au XIIIè siècle .
149009146	recouvrant	recouvrer|recouvrir	recouvrir	Rappelons aussi qu’ à l’ origine , la dimension nordique était conçue comme un vaste projet s’ étendant de l’ Oural au Groenland et	recouvrant	la région arctique et subarctique .
182826919	recouvre	recouvrer|recouvrir	recouvrir	« Le concept de santé animale	recouvre	non seulement l’ absence de maladies chez les animaux , mais aussi la relation cruciale entre leur santé et leur bien-être .
34349150	recouvrait	recouvrer|recouvrir	recouvrir	Concrètement , c’ est l’ utilisation d’ outils pointus et de substances chimiques puissantes qui a contribué à priver le marbre de la patine protectrice qui le	recouvrait	et à l’ exposer ainsi à l’ action du milieu extérieur .
48164101	recouvre	recouvrer|recouvrir	recouvrir	Dites -nous enfin tout ce que	recouvre	en réalité cette proposition et son titre monstrueux !
5789024	recouvrant	recouvrer|recouvrir	recouvrir	Je me félicite dès lors que nous disposions enfin d’ une base juridique solide avec une définition claire , des procédures efficaces et un vaste champ d’ action	recouvrant	toutes les directives sur l’ égalité de traitement .
6625910	recouvre	recouvrer|recouvrir	recouvrer	Le Chili a réussi à vaincre de nombreuses difficultés politiques auxquelles doit faire face tout pays qui	recouvre	la liberté après une longue et terrible dictature .
103523191	relaxe	relax|relaxe	relaxe	Nous déplorons profondément que la tentative de notre présidente Nicole Fontaine de rencontrer la semaine dernière à Paris le président Eyadéma et de lui demander en toute courtoisie d’ ordonner la	relaxe	n’ ait pas été couronnée de succès .
124837385	relaxe	relax|relaxe	relaxe	D’ autre part , il y a une véritable guerre coloniale , menée par l’ armée russe , qui se traduit par des ratissages massifs , des atteintes aux droits de l’ homme , des assassinats , des enlèvements et surtout la scandaleuse	relaxe	, le 31 décembre 2002 , du colonel Youri Boudanov , inculpé du viol et du meurtre d’ une jeune fille tchétchène de 18 ans .
164338959	relaxe	relax|relaxe	relaxe	Dans deux déclarations des 12 et 14 mars , nous avons condamné la criminalisation de la pacifique « rencontre des prières » , qui a eu lieu à Harare le 11 mars , et demandé la	relaxe	des personnes arrêtées ainsi que l’ octroi d’ une aide juridique et médicale .
202289093	relaxe	relax|relaxe	relaxe	Nous craignons pour sa vie et exigeons , non seulement des soins de santé adéquats en prison , mais sa	relaxe	immédiate .
217744275	relaxe	relax|relaxe	relaxe	La juge Afiuni a accordé , à travers une procédure exceptionnelle , la	relaxe	d’ un banquier qui est accusé d’ avoir volé 27 millions de dollars à une agence de l’ État sur la base d’ un faux contrat d’ importation .
117978426	sommes	sommer|être	être	Nous	sommes	, en principe , en faveur de la collaboration sur ce terrain avec les pays d’ Europe orientale et les pays en développement , mais alors d’ une manière excluant l’ utilisation de sinks et d’ énergie nucléaire .
131320108	sommes	sommer|être	être	Au-delà des perspectives à moyen et long terme de nos relations avec la Russie , nous nous	sommes	également concentrés sur l’ obtention de résultats concrets dans plusieurs domaines essentiels .
138773284	sommes	sommer|être	être	Mesdames et Messieurs , nous	sommes	parvenus à un accord qui , selon la Commission , permet de protéger la vie privée de nos concitoyens .
175953002	sommes	sommer|être	être	Nous ne nous	sommes	pas facilité les choses , car tout compromis possède inévitablement des aspects pouvant ici ou là être améliorés .
198154215	sommes	sommer|être	être	Je l’ ai dit publiquement parce que je crois que nous , Européens , nous	sommes	contre une lutte contre le terrorisme qui ne respecte pas les droits fondamentaux , car là , on perd l’ autorité morale .
202074568	sommes	sommer|être	être	Nous devons donc prendre garde que le bon travail que nous avons fait ne soit pas réduit à néant par ce que nous	sommes	sur le point de faire .
224133097	sommes	sommer|être	être	Je pense que nous	sommes	tous d’accord à ce propos , et la communauté internationale a un rôle important à jouer à cet égard en faisant pression sur le Pakistan afin que ce pays remplisse ses obligations .
33190804	sommes	sommer|être	être	Monsieur le Président , Mesdames et Messieurs les Députés , nous ne	sommes	donc pas restés les bras croisés .
41416769	sommes	sommer|être	être	Tout cela constitue autant de priorités sur lesquelles nous nous	sommes	mis d’accord , au-delà des clivages politiques .
66820098	sommes	sommer|être	être	Nous	sommes	favorables à la procédure de Luxembourg .
112442084	suis	suivre|être	être	je	suis	d’accord que chacun sache où je vais .
136539952	suis	suivre|être	être	Je ne	suis	guère confiant à cet égard .
164328397	suis	suivre|être	être	Je ne	suis	pas totalement d’accord avec certaines parties de la résolution du Parlement européen .
17701744	suis	suivre|être	être	quand je	suis	arrivé dans ce Parlement en 1994 , je ne connaissais de la partie interne de la législation communautaire qu’ une seule directive et , à vrai dire , une directive manquée .
17862360	suis	suivre|être	être	Je	suis	relativement fier d’ avoir pu y contribuer modestement au cours de la saison parlementaire dernière .
198313105	suis	suivre|être	être	J’ ai toute confiance dans le comité de stabilité financière et je	suis	convaincue qu’ il présentera des propositions spécifiques réalisables dont nous pourrons débattre .
201934162	suis	suivre|être	être	Alors je	suis	troublé d’ entendre que vous acceptez qu’ au Brésil les normes de traçabilité soient moins strictes que les nôtres , car cela ne pourrait pas créer un tel risque d’ épizootie sur le territoire de l’ Union européenne .
214041120	suis	suivre|être	être	Je	suis	choquée , maintes et maintes fois , par les actes de violence , tant verbale que physique , commis envers les personnes attirées par le même sexe ou les membres de diverses minorités .
217437519	suis	suivre|être	être	Je	suis	persuadé que nous serons en mesure de voter à 12 h 20.
219478343	suis	suivre|être	être	Je	suis	très reconnaissant envers le commissaire Füle pour son attitude constructive .
83328819	surfera	surfaire|surfer	surfer	Nous allons investir de nombreux milliards d’ euros dans l’ infrastructure de ce réseau , il y aura d’ ici 2003 probablement plus d’ un milliard de portables dans le monde , et 85 % de la population européenne	surfera	sur Internet .
175824284	tapissent	tapir|tapisser	tapir	Les problèmes au Liban se	tapissent	dans nos cœurs et dans nos esprits .
188598579	tapissent	tapir|tapisser	tapir	Aujourd’hui , ces étrangers ne se	tapissent	plus aux alentours des écoles avec un paquet de bonbons , ils s’ introduisent dans les salons de discussion sur l’ internet où ils cherchent leurs victimes .
78731510	tapissent	tapir|tapisser	tapir	Devrais -je finalement inviter l’ armée palestinienne à ne pas abattre des enfants israéliens qui se	tapissent	contre un mur et cherchent à se protéger derrière un tonneau ?
103269788	vers	ver|vers	vers	En réponse , je cite toujours le	vers	du grand poète hébreu Bialik :
103284757	vers	ver|vers	vers	Agostinho Neto , premier président , nous a laissé les	vers	mystérieux que voici :
129868543	vers	ver|vers	vers	Madame la Présidente , « Argos l’ avait nourri du sang de la Chimère » , voilà un	vers	de Péguy sur Homère que je renverrais volontiers aux détracteurs du rapport Morillon .
130640298	vers	ver|vers	ver	Creuser les fondations d’ une maison nuit aux	vers	de terre .
150077025	vers	ver|vers	vers	Cette directive vise non pas à faciliter le commerce des déchets ou à renforcer le « tourisme des déchets« - les entreprises de déchets exportant les leurs	vers	les pays les moins regardants sur le plan environnemental - , mais principalement à protéger l’ environnement .
189533863	vers	ver|vers	vers	permettez -moi de finir sur un	vers	de Paul Valéry :
213876559	vers	ver|vers	vers	J’ ai apprécié que Joe Biden ait fait référence au	vers	du poète irlandais William Butler Yeats :
75819392	vers	ver|vers	ver	Ce projet est comme une merveilleuse boîte de chocolat , joliment emballée , qui contiendrait en réalité des	vers	de terre .
84340937	vers	ver|vers	vers	Certaines personnes reviennent sans arrêt sur l’ époque où , pour reprendre le	vers	d’ un poète irlandais , « every root of ground maintained its man » ( chaque racine du sol soutenait son homme ) .
90051288	vers	ver|vers	vers	Monsieur le Président du Conseil , j’ ai un peu l’ impression qu’ on doit vous arracher les	vers	du nez .
13614889	volatiles	volatil|volatile	volatil	La proposition engloberait ainsi le méthane , le monoxyde de carbone , les oxydes d’ azote et les composés organiques	volatiles	, ainsi que les émissions d’ autres gaz à effet de serre , comme les hydrocarbures fluorés , ceux qu’ on trouve dans les aérosols , les réfrigérateurs , etc. et d’ autres qui sont déjà interdits par le protocole de Montréal .
137176797	volatile	volatil|volatile	volatil	Je m’ oppose à l’ amendement qui vise à porter de 250° à 280° le point d’ ébullition maximum d’ un composé organique	volatile	.
187846706	volatiles	volatil|volatile	volatil	Le point le plus important est que cette substance cancérigène ne devrait pas pouvoir être utilisée dans des endroits publics fermés , comme des centres commerciaux et des passages souterrains , étant donné que la vapeur générée par des substances	volatiles	est plus lourde que l’ air et que , comme l’ ont démontré des études , elle va vers le bas et met en particulier les enfants en danger .
196103897	volatiles	volatil|volatile	volatil	L’ essence contient des composés organiques	volatiles	( COV ) qui s’ évaporent dans le réservoir , remplissant ainsi l’ espace vide dans le réservoir au-dessus du carburant .
228730937	volatile	volatil|volatile	volatil	La situation demeure extrêmement	volatile	, et elle touche les producteurs et les consommateurs aussi bien dans l’ UE que dans les pays en développement .
39013919	volatiles	volatil|volatile	volatil	Monsieur le Président , Monsieur le Commissaire , mes chers collègues , cette proposition de directive vise à réduire les émissions de composés organiques	volatiles	, les COV , émissions dues à l’ utilisation de solvants , eux-mêmes des organiques volatiles employés dans de nombreuses activités industrielles .
39026847	volatiles	volatil|volatile	volatil	L’ objectif doit être de supprimer les émissions de composants organiques	volatiles	.
5810270	volatile	volatil|volatile	volatil	Elles savent par exemple que la dette du marché naissante est plus	volatile	que les marchés européens des bons du Trésor , mais également que les banques concentrent leurs activités sur des bons moins fluctuants et établissent les exigences de capital en conséquence .
5973941	volatile	volatil|volatile	volatil	Quant aux interventions de Mesdames et Messieurs les députés , la Commission reconnaît comme vous que la situation militaire et politique au Zaïre est très	volatile	, qu’ elle est très changeante et qu’ il faudra , naturellement , attendre les événements .
97472419	volatiles	volatil|volatile	volatil	L’ acidification , la formation d’ ozone au sol et l’ eutrophisation du sol sont des problèmes liés qu’ engendrent les émissions de dioxydes de soufre , d’ oxydes d’ azote , de composés organiques	volatiles	et d’ ammoniac .
